id,role,grade
bb8e2360-c5c7-4f43-a4f4-fa8eb4a59c07,Worker,13
040c6138-7865-45b3-8a18-2e1c5c00a07a,Employee,15
938c3850-f704-4a62-8bf1-90ec6b212a71,Employee,15
422befd4-ab0c-42ab-bfa7-258ac30b68c9,Assistant_Manger,17
df3eebcb-0c8e-46dd-81bf-d7aa0de28894,Manager,19
86b3c10a-4b6e-4d14-9970-877d0265918d,Employee,15
e8418c9e-9a8a-4b1e-a03f-2051231d9701,Manager,19
95e65c97-3b08-4b10-9b9b-b4bcc26de1d8,Employee,15
b65f845a-a142-4740-aad1-06bf8a06bb7d,Worker,13
48e32d6e-f29b-4f5d-88c3-6789a4f50f42,Employee,15
7d370ba9-0e19-40d6-ae5c-3738cc4621d0,Assistant_Manger,17
e3001e9c-9828-4150-97f6-ece6dcf3cc12,Manager,19
68cef385-82ab-43e4-90ce-70defa6ce5fd,Employee,15
f6073279-8634-4aa5-bdfe-b200a3853fe9,Staff,10
3395794a-af41-4836-901b-9956ac3b2114,Staff,10
06060ce1-30bb-445e-823a-cdd5a0448142,Worker,13
54e330b9-3894-43e4-a75c-f0a69350cffa,Assistant_Manger,17
3d56a01c-2f4f-487f-99a8-eb4e47ac31b8,Manager,19
d89f0ae4-3342-4b34-b69e-a902ec6bd5f3,Assistant_Manger,17
2ccf3b62-ac24-40c2-ad75-0519a7be0420,Employee,15
60d0c388-ef1a-4ec3-aa55-4b364529762f,Staff,10
a7c65d72-4c36-406e-b1ae-5aacfdcca472,Manager,19
bc5a58e8-37c6-4aca-a526-a1d77561d2b6,Worker,13
87b361bc-deb0-4b5c-9262-891f185246ad,Worker,13
bbc2f58d-18e1-4c82-949b-c36e97d85b6d,Manager,19
e117124e-190b-4451-bf1c-889e345f4bfc,Employee,15
52dafa98-36b3-4f7c-9c1a-e5781c35f694,Staff,10
0ce79758-2bb3-4ec1-b601-7d8263385c3c,Manager,19
927eeacc-8602-4f44-8be6-b92d5d4f4789,Employee,15
3820b48a-e929-4793-b45e-be1d3689babd,Staff,10
793d05d4-39c6-4ee4-bf9f-d183a9b383e5,Manager,19
93161097-9953-418e-9724-aa2a4e20a6b4,Manager,19
aecf0323-a084-4b42-8be4-9b1c7a38f2b0,Staff,10
c688312f-9f1d-4755-b629-624678374842,Worker,13
8e289746-c39c-4a47-a35e-fa92bd25488e,Employee,15
56da771c-054c-4dea-8c71-1fa855045713,Assistant_Manger,17
0d511c21-c1e3-43c3-af9d-39a40128f0d3,Manager,19
5ffcb0fe-8e2b-4450-b8cd-ebc429f90b68,Staff,10
0dabf113-fefa-4ef6-ba22-1466feb3e5ce,Manager,19
d39206b6-89bb-43b5-b607-b7ed7f91e292,Manager,19
973b3249-ec62-439d-9675-2eba764d9045,Manager,19
f076ce26-fcfa-4f60-bb67-6295f35968e5,Employee,15
c5c3ea96-cc16-4530-aea2-c328f48b601a,Staff,10
622f9da0-735a-40eb-a06f-f1a9dde1facd,Worker,13
f43aa888-9d93-42d9-b04b-3a2405f73c0c,Staff,10
d4a98a0c-e42b-43f6-9f1f-8cfef03ff183,Employee,15
84e21708-7425-4671-9ca7-14fcdb40442c,Worker,13
71d0bdee-0c96-40ca-bc4f-3fb0d6776dd8,Employee,15
e385937a-e3e8-4ae9-8312-75a39c200ef0,Worker,13
2e23ad9f-cfdd-477b-aafa-27e6fbf909ed,Staff,10
934121f1-15b7-4664-aa5e-6d7599f5462b,Employee,15
3f258bd4-13ab-4793-a636-e34026532435,Worker,13
2c66de86-fa6d-402d-87ff-52bc9bfb9266,Staff,10
ec0f4334-d687-4368-9d58-d611cf6b3840,Worker,13
7a98623b-b19a-4c07-a369-f67f20d4890d,Employee,15
0fcd8ef9-9dd6-48c5-9c30-48b4c19b3e5e,Assistant_Manger,17
c447a4e0-ee82-4d95-8d9f-cfac60586648,Staff,10
1185f8a2-4609-4233-b867-7e8b0ee8109e,Assistant_Manger,17
728a8756-b12f-4ac6-a1e3-782660c56f34,Assistant_Manger,17
c746d6d4-7b6d-4ad7-b589-611ecb63052f,Employee,15
812478b1-c7c3-4638-9cd4-f3d6aeedf862,Assistant_Manger,17
0d00a1c2-f564-4101-a1f9-c11c75f6f8e6,Manager,19
a67ebfcd-596c-44e4-be65-aff8ef6201b0,Staff,10
3127106e-e49b-4b40-9270-afddac4094c9,Employee,15
bf4cbc56-7fcb-4cdc-8ee2-2265f7b5d1ce,Assistant_Manger,17
f00689b8-75fd-40c1-90ce-fc175bb6fdd1,Assistant_Manger,17
307366f1-cbbc-4117-8a97-b32002c82fa5,Employee,15
6aa04fbe-55e3-49a1-b614-0ee546ce25bc,Assistant_Manger,17
ab67ebf3-126b-4cd9-970f-ac99562e5fd8,Staff,10
b6e62550-6f8f-4d03-9020-92989e696caa,Worker,13
814d1206-0647-4959-8090-88cd96284ce2,Staff,10
92ec02f5-ca02-4294-9b76-7a0906007d48,Worker,13
c4df1390-c0b1-42c1-96c6-cf564e2ca6ae,Staff,10
4664f77f-7357-430e-b2e1-2a707ff1230a,Worker,13
188c8507-a912-4c22-aaa5-3875776262fa,Staff,10
49f295aa-36d1-452b-ab28-4460f5ed70cb,Manager,19
9cabe57f-b99e-4430-bfbb-6a4cb0d9db0f,Worker,13
283198a9-59bf-4f65-820a-72e0b88b9171,Worker,13
e468e77d-ba83-4ab4-bb55-1967ec8ac8fa,Assistant_Manger,17
e3d18781-1f0f-4e0c-bae7-3c6b34ab98b3,Assistant_Manger,17
a4081dcc-337a-458b-9275-e1debc4a8c7d,Staff,10
68c4c232-c072-48bd-8703-2d3b5cc3ea51,Worker,13
27a894fa-767e-47b9-a0a8-52cb19017839,Employee,15
5fd98787-52a4-41e9-9807-397109c05e90,Staff,10
488c6f8c-9c9e-4e88-8472-566d579136a9,Manager,19
ec27fc22-e64a-4ec0-8c6a-763a3c8ae413,Staff,10
816b84f2-dcfb-48e3-94d7-33754dcbad89,Manager,19
f8a4caf8-093e-4957-bfbf-754d3476bbbd,Worker,13
35cb7555-80de-4d68-a01f-62da2a36ea9e,Staff,10
a7c7fd05-f6db-47a7-888d-5233f8eb9030,Worker,13
8f5d2ccd-c97b-4d07-90bb-5d68c3985eeb,Worker,13
80287d66-530b-4682-9938-5f09a7e822d5,Staff,10
651e76b4-a666-405e-8230-7d4d93c8053e,Assistant_Manger,17
148ef4a8-729f-4f9e-ac76-86f121fdd4cd,Manager,19
32ea6a9b-8824-4591-91ab-f432871ef5e8,Manager,19
9a53d6c5-2d71-459d-b976-7c18bb781708,Manager,19
5688a894-f42d-41b2-b85d-e4120777eb82,Worker,13
c63a5549-3bf6-40c4-aafa-4f652bd21348,Worker,13
a6a247ea-b18a-4e69-90ba-2176977f0968,Worker,13
ec75f4fd-5e09-4fe1-ae16-913449e984b5,Employee,15
fd0cb23d-4574-42ef-be3f-7a122d511188,Manager,19
37cabd3f-d4dd-4426-9104-ca7891ba5935,Staff,10
62b79d11-e98c-45c2-a12a-f8a564a0fef7,Staff,10
bfdb8237-d4e2-4b3c-873f-e78b90f391a0,Assistant_Manger,17
82920989-2474-4249-8eaf-337096e873d3,Assistant_Manger,17
21bcdab3-b337-482b-9802-e6fde095df27,Staff,10
0eb6d621-f822-4907-912a-b36231bc8037,Employee,15
ab389d49-4d44-4160-9182-5a49af321059,Assistant_Manger,17
d5210f55-7bbe-4b1c-9739-3476bb0e900e,Manager,19
b3d486f4-32d0-4535-bce8-744e7ea177d8,Worker,13
f0c353d9-0020-444b-a7f5-78373e5db636,Employee,15
cb96bdde-eb94-46e9-af88-98726fbf1492,Staff,10
bdce5c4d-bfed-4a51-acfc-ba25617d363e,Worker,13
18f100a3-3cb8-4db2-af9d-8ccace4b6ca1,Manager,19
0540c24d-dc03-40c4-bc0e-830fd44fc9fc,Assistant_Manger,17
89283c88-0db4-4cff-b38e-42805a9f68c9,Worker,13
dea191ae-e9d3-4fdb-9a56-3a75c9efef5d,Staff,10
f98a9089-533a-46b3-af11-7e020cd3cfe3,Employee,15
d7260874-f4bb-476e-9dcd-691ef8c59961,Worker,13
4409d48b-7063-4ddc-aaf3-cafac5999d50,Employee,15
31aadee5-bf4a-4ea3-b44d-fdb1cc2a85e9,Employee,15
f1bb3466-f866-452e-9085-29b54dc62098,Employee,15
395f4a5d-cad3-41ac-a1f1-823c7a8009b8,Employee,15
c1639887-f06e-44bc-9de7-cb75c7f4666d,Worker,13
49a5aedd-ca13-4a48-9c46-7dbaadbd4a74,Staff,10
d703609e-78f3-45de-be91-6f71b2a26374,Assistant_Manger,17
1918e1b2-6c2e-4f5f-a6da-34e15d4a78ac,Assistant_Manger,17
ca5ba069-0cae-4e6f-a35b-31c75747a457,Manager,19
5ac0de3f-5f24-49e0-b1bb-e0a7b2f60a72,Manager,19
7e8c9e60-c865-4b14-97f6-b83622b1fa2b,Staff,10
07f383d0-6a70-4f80-beaa-7b7660d68951,Worker,13
21b87629-0fe2-4fc9-b8fa-03e74a03816b,Manager,19
7945f7fd-c1cd-4edf-9f57-9eeca3990071,Assistant_Manger,17
18e08cd9-6325-448e-8815-6fc4885ae3dd,Employee,15
2a115fe6-fb4e-44a3-a4dd-5a43877c53a9,Staff,10
1d1cf4e2-15e3-4af4-89f5-21042f96f10e,Staff,10
c80f749a-d772-4f91-a945-e2acec3872c3,Employee,15
6f96d07e-cf81-4080-9055-8c814447299b,Staff,10
c7f13374-a818-44d3-96e6-c5030295a400,Manager,19
a65709a2-5ccc-4977-8412-a8ae604e6867,Manager,19
d46453a1-7532-4ff7-9923-f309ca47aae3,Staff,10
39f417e0-3502-4f1f-9b41-1bf777cc3ca8,Staff,10
6f0bf945-f0bf-471c-80e4-309860dc1a15,Employee,15
9cb973c6-d7fa-4ff2-a454-a192baa8aa2e,Manager,19
1337de4c-e0c7-4ba7-8cb9-e1544477dc4b,Assistant_Manger,17
88090a38-3db2-4f2f-86bf-b58aef02b238,Manager,19
2b228935-62e9-4068-9aec-10cf2131325e,Manager,19
fcc4d2bf-7988-436e-ad61-2c3bcedc2172,Worker,13
ee8ab8e9-aeee-4867-ab73-62dda06f0b60,Worker,13
efba4e60-5ea2-4e35-8d7f-5abfc840c4fe,Manager,19
d202bd4c-0437-441c-a689-a487cb72b182,Worker,13
afdc70b1-651e-4320-9c1d-7a123c557b40,Assistant_Manger,17
18ff0ac9-31a5-4ca3-b880-3f94d0412217,Employee,15
7a6faf31-d38e-4a1e-ab11-d2c95d1318ab,Manager,19
3cbfeceb-58ab-49df-9df1-70ad3974fddf,Worker,13
62591b6a-12f0-4da2-95c1-4467d74975dc,Manager,19
eaca41ba-f75b-47ff-b2aa-3ed1a19e8ee0,Assistant_Manger,17
6e665939-d847-48f7-b7a7-0a7287b22fb8,Manager,19
df2e4f51-825a-4976-9772-981be99fbe13,Employee,15
93fe1070-1b31-4796-86aa-76d1b072a864,Employee,15
e5a4eaee-b235-4606-9c86-aeaeb476824f,Assistant_Manger,17
47defdb4-b075-444b-bb31-60ab63c20dd5,Worker,13
258793bf-7d47-4f00-881f-141f47a2d175,Worker,13
85cbcd05-175d-4d2a-9c7c-4891b924d927,Worker,13
9314850b-ba66-4ed1-bbf5-f31a3bc724ba,Staff,10
c9eac6f6-816e-4101-b958-bed543590392,Staff,10
ebf03dac-8467-498a-a439-2df713c52b3c,Staff,10
ff7a1924-efe6-4b52-8b8a-ba7347195493,Assistant_Manger,17
bc2af264-6fbf-4355-93ed-711a6ce90cf2,Staff,10
1667d5ad-b532-4857-8ebf-fa5bde54c6ff,Worker,13
ed38b4ac-533b-4b22-9d8e-b5aab87d5966,Worker,13
c8538dfe-7c0f-42e0-8be5-3f72f1369131,Employee,15
5456f8f5-f4f1-4212-b701-ac4c1ff4830b,Manager,19
e9a7b304-154b-45ef-96d9-0848e789664a,Employee,15
9f77eaa0-bd2e-434d-8770-7e88e78344f7,Manager,19
25d0070f-6584-4e08-b8ae-f05ad50b388d,Assistant_Manger,17
53eaab5b-a252-4bb0-8354-e965a88b31d5,Worker,13
6e4870d6-fea2-4210-acb0-350995515f0c,Manager,19
db47d202-299a-48a2-b6f1-8477f2fe28ed,Assistant_Manger,17
c6ac61e8-3cfd-4e9f-aa74-61b980eeabe8,Assistant_Manger,17
abc67170-f51d-49a0-931e-d67ae139e835,Assistant_Manger,17
a9ab9bf2-1eac-4780-a8a4-555f699287b7,Staff,10
98afcbb7-0b0c-45b9-8d80-877a61ebd3fa,Assistant_Manger,17
c5133f74-c01c-4c23-b9b7-b8802ab98fad,Manager,19
5a13df25-5551-4b7f-81cb-0976aa8573df,Manager,19
f8cb6636-9b5a-49fb-a6a5-9fd976ff41e5,Employee,15
a0d40fa2-9ab6-452f-8276-3e911ea59315,Staff,10
6192bfe0-ea3f-41e1-84b4-0fdfa5225937,Manager,19
490a1a7c-01a6-4396-afd5-3ddb8ea99be6,Manager,19
c256193d-013d-48b2-a40f-13300127815d,Employee,15
4fa8a0d2-713b-433e-9c9b-d02ead90c290,Employee,15
c484a566-0d52-411e-8a6b-1705bb243f52,Employee,15
9c311373-8bf2-43df-bf94-6e052ed6ae13,Assistant_Manger,17
5eb37145-178d-4906-9784-fc80fc129483,Worker,13
367bd361-a7a0-4bef-93ad-18e67798223c,Assistant_Manger,17
6eec4594-b43d-48f3-9b64-507b63b73393,Assistant_Manger,17
074d682b-8a64-4cc9-afed-55f62faf1b24,Assistant_Manger,17
86e31002-2744-4462-a7ca-e16ad0db147e,Staff,10
b0673952-2202-4dd2-8b35-a64319f0df72,Assistant_Manger,17
f2325832-b711-44cb-8521-b56dbda7979a,Staff,10
3b169f6e-410e-4957-92e0-a4cf5fa4f101,Manager,19
4ae71399-ef1e-469b-9fc3-2a3808ed9cd8,Worker,13
3d7bb581-a52b-4acf-a318-28e979c05913,Worker,13
280e8ff7-3bdc-4c1c-9442-65cce8936c84,Worker,13
7ad91094-e5d6-4ea6-b2cd-e598a40e66b9,Assistant_Manger,17
ed22e0c5-4ac9-4513-93e6-2a36795f99ce,Assistant_Manger,17
25ba2b1a-b9f0-4313-944c-553fc112bf0f,Staff,10
35afed38-d3d2-4deb-9d9a-5b911ac7e3ef,Staff,10
49d7c400-2420-4512-88b5-edf6c4a6c339,Manager,19
19314281-c8d9-4c7a-b92c-d35e9d2f60f6,Assistant_Manger,17
f77bfbc8-fddf-4d6e-bc4e-6f0abe2ab166,Staff,10
09f2a8d2-ca4e-4024-ac7c-1e09ae277428,Manager,19
33f90188-e71e-40ad-99b9-a7b87d04e74e,Manager,19
2e2bbbd7-4003-4bc4-a298-5172e9d50129,Assistant_Manger,17
a25cc32f-35b4-4e9d-8502-b69ecf9daf1f,Manager,19
49d7269c-473f-4670-81b8-67420c21b82b,Worker,13
0162b3e1-c04b-4463-99a0-22addac6737a,Assistant_Manger,17
f5df307e-bbd4-411d-b21d-a8292142a62e,Staff,10
bce2a912-1e5c-4b65-baea-cc1e0db80716,Assistant_Manger,17
ce16182a-7522-4f08-b147-ad1628546a13,Worker,13
5c2d050e-871b-4a95-8959-eea5c4e632b6,Employee,15
50c8ba33-5b21-4127-9318-ca8b6e35e9b1,Manager,19
7e7581fb-0405-4bbe-92b7-99cae8ecf7f9,Staff,10
ed1fe93e-0fb2-4080-b238-abf68478debb,Assistant_Manger,17
aa1ab1d4-dcf5-460b-80c4-88e0a07dab9d,Employee,15
dc59ea5e-a954-473e-8b7e-cb739b084b56,Worker,13
99522166-0848-4a6d-a0fe-c37283f8d653,Worker,13
79d963be-5b62-4746-aaa0-9f9c5271d38c,Manager,19
26a55b74-d252-4450-a8fd-c86e6b084534,Staff,10
7695eebc-9a3f-4713-9cd9-4cb8ed3ff2ab,Manager,19
1b110ef7-1e1e-4194-a89c-dc6b6cc14dd7,Worker,13
12af665b-f538-4c52-8126-00f1cdf87a62,Manager,19
8523bde5-d972-45de-bc81-dd845e1c8587,Employee,15
8495037c-ddf4-4ca3-a85c-defccdc1ffbe,Staff,10
11885412-2828-4918-bf4a-c48a3cba0eb9,Employee,15
be421e3f-a710-4770-b215-b77de5facd74,Staff,10
4c30c845-c5f3-4dac-a57e-e71f4e12aebe,Employee,15
16e951c7-3264-42b2-9c02-34dce2f1ec79,Staff,10
58421f91-36b9-4744-8e2e-c7bba23d61ef,Manager,19
a75d2a4b-0b4d-4a7a-8e27-d0164089b91e,Assistant_Manger,17
af0b9916-618b-4c9e-b96c-3f056b757548,Assistant_Manger,17
8cedbd20-876b-4c97-9166-1848c0b94abe,Assistant_Manger,17
c513c5f6-404d-4a84-9a88-585db70d549d,Employee,15
6c6cc195-3017-462d-9a72-a8c8edade2b2,Assistant_Manger,17
83bb0a54-dcfd-4f9c-aeca-c984ad311a6b,Staff,10
185b96dd-abb4-4ba8-8ede-da09b8435e57,Worker,13
92cc642f-98f8-4e3f-ae19-2a0d40bd26b2,Manager,19
6c843f1f-2d91-4f1d-be47-91ad90d41db1,Manager,19
72238786-dfee-44a9-918a-13aef00eccf9,Worker,13
9f0a5013-6215-46a8-9c02-108e3e980f61,Assistant_Manger,17
e5e96af6-d7e9-42ed-88f9-c10a376b5a60,Employee,15
cfc71c77-a43f-4f16-b929-b2c594264a6b,Employee,15
8e98922a-a8f4-4db3-aff3-80d90e89ddf4,Manager,19
229441f6-355b-402d-a660-3447fa6c9717,Employee,15
790b0d1e-45f2-4165-9bb2-aa4bdf72f83b,Worker,13
ffd18900-dc5d-42ec-8cf9-288fde6c65d9,Staff,10
651256c5-2641-46b0-9524-c0480526eb81,Staff,10
3bc7df40-7053-4fba-9343-e4b6e56f6ac2,Worker,13
4aa1bb2b-98a0-436e-8ea6-834d765a568e,Staff,10
cf2a9502-44b2-4479-9f38-0824e196e745,Worker,13
7d935240-9f14-4686-8632-16e831c564e0,Staff,10
2ed29118-bda0-43ab-ba6e-628e83b9b0ef,Assistant_Manger,17
f03a145c-92d0-4cec-a6e9-762ed364508e,Worker,13
01228993-4143-48b7-8f4b-d7fe7f40703e,Assistant_Manger,17
3a3b904b-36f3-4140-ad3c-fcb6b9dadd06,Worker,13
3043e1db-cd6f-4ac5-b68a-0d473c6a113c,Manager,19
cd2f27ed-be80-467d-9c19-859a97980204,Staff,10
21ec32e0-c3a6-45d6-adb4-4286230fc28b,Employee,15
b3aa37bb-0470-4c8b-b230-a2fe53cdd54d,Staff,10
2b188874-c3f6-4021-aa89-469d120cafe1,Worker,13
68174ba7-7854-49be-a9d8-228806413b8b,Worker,13
67fa33d3-60b3-41b3-a140-e4e1a08b7e08,Manager,19
736e3d17-19af-4902-baf9-a17ba8af2083,Manager,19
fad85c32-b0be-465d-a8b3-049625257691,Assistant_Manger,17
65cc44fd-46a0-4ccb-b3d2-f4a3ce5ca674,Employee,15
11bba145-8c22-4599-9b59-f5d9a224e416,Worker,13
1ad0ead5-1068-4ba3-86c3-56770e6db082,Assistant_Manger,17
2026e440-1591-4267-8da3-53faadb2b630,Worker,13
456cee7a-fbff-4418-921b-dbc435868bed,Staff,10
01a43d9c-798d-46e7-859f-965991fdef0a,Assistant_Manger,17
9ccce9bf-82d3-4e99-9f32-143789006efa,Staff,10
7a24c093-a14a-4f73-b085-f294e0112ba7,Assistant_Manger,17
fc9e519c-4346-4ccb-b4eb-993148a5137d,Assistant_Manger,17
b40d4989-6a84-4eb2-82e6-fc87a3adf5d7,Assistant_Manger,17
d5d648e7-264d-47e0-92cb-7d028d6812f3,Manager,19
be7bf540-b226-4edb-bbb7-c97b94178431,Staff,10
da959deb-b85f-47e3-b339-1f989d20c639,Staff,10
e5ad70f3-d326-4b73-81eb-211941f3c3a1,Assistant_Manger,17
501536a9-d74b-46ac-8da0-d973e5fb8768,Worker,13
a4dcadaf-4980-49f7-b9c7-00a00fcd105a,Staff,10
a2ed7d13-9a82-439e-974e-5cfb5746a392,Staff,10
66ce93db-cdc5-424d-9cb5-1b28ccd94393,Staff,10
008e2315-27bb-4c3a-a120-bfc50a14d73d,Employee,15
0a580cf1-9fdb-4288-b5a2-91dfedd4d433,Assistant_Manger,17
ffcbc579-4004-4ae5-ab6a-26080637f4cb,Manager,19
714af83c-3772-4ebb-9229-b8c30b5ee196,Employee,15
ea1ba2bc-c5c7-45a2-a630-b45f96550c71,Assistant_Manger,17
b77b7a51-d7e2-482e-8892-dfcd4fedb656,Manager,19
7f841c73-1013-42dc-833b-5105d3f44c63,Employee,15
686e210b-49d0-48c7-b119-e763d0ba44fb,Employee,15
a4ad9280-ee79-4e7a-aac0-772ac32ccc9b,Assistant_Manger,17
885ef900-e697-46b6-a2ab-8b531474369c,Manager,19
59e7197d-0568-4fbd-bb3e-c2dc39472de1,Staff,10
8b37081e-62ff-4fd2-991c-0b96d9085bdc,Staff,10
96696650-a39b-4478-a769-f3faab095860,Worker,13
48106e21-affa-4e61-a1e3-4ae936d538a3,Employee,15
97b34097-9e64-4cef-a9a9-e9704e3c7ba7,Worker,13
e1c85c75-9869-4201-9d2b-7c364e79557f,Manager,19
b4b5b59b-f95c-4600-9b12-2786ba60ef95,Manager,19
ffde07c1-dd28-42cc-8e61-394107f10fc2,Employee,15
fdbecaf4-a447-4dd2-9697-8947a8b061f1,Manager,19
57f755c6-1c31-4721-9d61-9c20ac910478,Manager,19
3671a472-c302-49ff-839c-a299c6dc8faf,Assistant_Manger,17
e392c917-66a4-4968-b7f3-28f7711d5e8f,Employee,15
ab42f25e-99f8-4cb6-9bfd-c846041fd076,Employee,15
ca0c4c0c-9850-4edf-9576-bafbdde2915f,Staff,10
ab8acc07-4806-4f09-9d90-2d23afed3efc,Employee,15
cbfb1ebf-b2a4-40ba-9486-7b620f12e109,Assistant_Manger,17
97b96ad3-7d18-4b71-a7f3-5b08e274b840,Employee,15
4b808e06-3b7e-4495-9eff-bd36d0d84c1d,Assistant_Manger,17
b03db08d-a619-4b18-874b-bb52ea84749d,Staff,10
26495f69-32a7-4391-8e98-380c6d5881e4,Staff,10
29d379dc-b88e-4fb4-8ecd-a2b876a99ebc,Staff,10
7b866d1b-9d1b-4048-953e-d60437cda604,Staff,10
73d53bfe-96c9-4f7e-bcd0-b775886008f8,Worker,13
32e7b868-dc95-4d69-b7fe-90079a442086,Assistant_Manger,17
daca6bcd-b874-4dce-97b7-d1e982f5fa9d,Assistant_Manger,17
5e814710-772d-44bd-8379-5845bd4d148b,Manager,19
6dcab80e-614d-4e7e-8460-8217df724ec4,Employee,15
01aa7f88-c3ca-4d83-b72c-4791e19cdb47,Manager,19
2e084564-2f37-4ff3-bb5a-d44bd64c9ca0,Staff,10
4d9212b2-7d87-4f89-beb6-5b3ad0f06119,Worker,13
4749d95c-aa29-48ab-ae99-952c70edc492,Worker,13
4eda4015-9ed6-4593-bd11-7f7294774aaf,Manager,19
033c54fb-9fa3-477d-8787-35eb3e34568c,Employee,15
6ca4dba8-e1da-463b-8edf-89061d9acadc,Worker,13
542c4a6d-0167-4e70-9380-c7de74154936,Assistant_Manger,17
2303a0b8-4955-4566-9007-e842dd22995c,Assistant_Manger,17
15d201eb-86f0-407e-8de5-9b30640ecdae,Employee,15
c3fe8d74-c057-4a65-9d4c-8c4b8a43b6e5,Employee,15
20fce5ad-ca2c-4987-8f4b-b35078f7d2ff,Manager,19
6ff3c1ff-39f8-43a9-beff-560985f087a1,Manager,19
df44ead4-bba2-4225-96c6-512172a444a7,Staff,10
3e6ae927-98da-4922-bdb5-44f27d302392,Manager,19
7bae484c-0224-4414-842c-614b13d9fe5c,Worker,13
a247ed23-d46d-437b-9dfb-49c8cef667a4,Manager,19
5a3a7dd0-eac3-49fd-be1f-d852081df4c4,Staff,10
df6e7d94-10de-446c-a0fd-45be70a3f282,Manager,19
722a0761-1d93-435c-850f-791724bc8cc3,Employee,15
8a2b718d-b7f2-43f5-83f5-c4149b165f55,Assistant_Manger,17
d98c22da-dba5-4ab5-9ec9-0143d8153d2e,Manager,19
cae9a997-d198-4738-a481-4b2c40d6ca0c,Worker,13
3662891b-1ab6-49c2-863d-f1070961c45c,Assistant_Manger,17
211c75ee-38b2-4332-b923-708d6b9a6836,Worker,13
a5a05690-f0ad-4221-80d3-bd396d57b07e,Staff,10
8a035286-bd8b-477f-b0c0-74dfa40644cc,Assistant_Manger,17
14af8a24-815f-4f20-855b-3aeba43021ef,Employee,15
a03d6b18-238c-47ae-ade1-4bfa08bff679,Manager,19
b4a7c26f-cb4e-4fb4-a88d-ec71d35f1e3f,Worker,13
dfebdf6e-d490-4530-adda-47b127540acf,Worker,13
db189711-d36d-44fb-bc61-c81eb88c1acc,Assistant_Manger,17
5f7063f9-fa6d-4180-8a92-0123f8761a62,Manager,19
9dd58a3a-9959-4458-98cc-fd44c314ad81,Assistant_Manger,17
5717da6a-6ae0-4762-8e79-804a78d51566,Worker,13
47f39133-5197-46a6-bb4b-10b32fe17839,Manager,19
27609d1e-fc35-496b-8c13-49ec663df286,Assistant_Manger,17
375a7f4d-3caf-4882-96c8-e9c4798e4534,Staff,10
86e88200-18d2-4a6a-b3a9-eec99adc415c,Manager,19
a0a36a34-3e78-419e-86d6-ee52b4450635,Assistant_Manger,17
a61ae7f1-bbe8-481f-bae4-6f91a069d8cc,Worker,13
fc3b0508-11da-4adb-bfb1-ab0ea7d4052d,Staff,10
c6377625-5811-454a-9bff-05509da1e024,Staff,10
9c5292ec-6719-4c66-a39a-d94bc25f38a2,Assistant_Manger,17
6a724a79-6b81-489f-9ab2-cbe7cf4470fa,Assistant_Manger,17
ac5d415c-7298-460f-8fcb-d59575690b40,Manager,19
5b7a4e62-d994-4199-bae1-6cf99226d4ad,Employee,15
7ac86435-b0e7-4c3e-820e-623bcd3b82fe,Employee,15
6093ed04-25a3-4850-9ff8-cfb5d1f170c0,Staff,10
486020e4-ddf4-4417-83b3-ef6b10ea5a0c,Staff,10
4cdeb2cf-57fd-45b8-8682-330b6a993020,Worker,13
7e92c61c-d522-4996-b2f2-7c2281acc1ce,Manager,19
a643d67f-c8bd-4004-8726-96626402a2f2,Staff,10
d574f6c9-449f-41a3-b553-4df319c39058,Employee,15
cb130cfd-9b77-401a-b7ac-0abb22703714,Staff,10
7c72e661-a4c3-478f-a38e-cba194e019ea,Employee,15
832cbb6e-9719-46c0-907d-488d8f9fdf84,Worker,13
997d9821-fabe-4cb6-8288-8909bce160ca,Worker,13
de3cde63-9eca-4702-b4fa-100032c7c38f,Employee,15
8d8596ed-702e-4026-8ffc-bf4f4c4c0cf0,Assistant_Manger,17
1421ab61-9c05-4a8c-ab29-4cb9841690a9,Worker,13
68c3418e-b3ee-477e-8e8c-584b71b5e24e,Employee,15
f7f0cb30-2008-4e64-84e9-342ecda32a91,Assistant_Manger,17
d9c56549-5a29-4061-9c47-f11fbb773e12,Staff,10
0af5fd95-19a5-4a72-9ac0-c3ca11c65642,Manager,19
0b24cfa4-7f57-4b88-8705-cc8cd1f1d321,Manager,19
f7f652c2-2c08-42a5-9262-8168f1ff3adc,Staff,10
a8ee0a07-f084-4806-a983-b2b309e83399,Staff,10
61afda8e-0c7a-4adc-8249-a37f7e3f40c0,Assistant_Manger,17
2a648457-46ea-483a-8f6c-d944733f6f1c,Manager,19
7d8f4616-5510-4f2b-8162-87ad3503205e,Worker,13
685b8b7c-9e33-44d0-8f64-08a6c1d4b617,Manager,19
69d7bda2-9772-4cec-bc37-d541ca570c9a,Assistant_Manger,17
c24de2c3-ad54-45bd-b71b-7d1c12a20246,Employee,15
7c6052fc-b008-45b4-8b6d-3eee03fa32c4,Worker,13
e2b030e2-acbe-4b65-a59a-ca98e6dbe981,Employee,15
3024a98e-ddcf-49e6-be2f-899d31c593c8,Staff,10
a1423df8-d9c2-48a6-98ce-f1cd669913c5,Assistant_Manger,17
e6f048e0-e814-44e5-a21a-a6311d83c121,Staff,10
d1b987df-5a68-4b89-ad7f-20cc54247669,Assistant_Manger,17
